Month,Year,ev_date,State,latitude,longitude,Landslide Count,Years
12,2014,12/12/2014 0:00,California,34.2062,-117.7994,,
12,2014,12/21/2014 2:00,California,37.8595,-122.5012,,
11,2014,11/30/2014 15:00,California,34.0666,-118.9962,,
3,2014,3/20/2014 9:00,Connecticut,41.2008,-73.1157,,
9,2014,9/1/2014 0:00,Washington,46.815,-120.9298,,
8,2014,8/14/2014 15:00,Nevada,36.0026,-114.8324,,
12,2014,12/17/2014 2:00,California,33.8688,-117.6825,,
2,2014,2/28/2014 0:00,California,34.6218,-118.5585,,
1,2014,1/12/2014 18:00,Washington,47.98,-122.2019,,
12,2014,12/11/2014 9:00,California,38.9608,-122.8275,,
7,2014,7/7/2014 0:00,Arizona,34.9098,-111.7268,,
11,2014,11/21/2014 2:11,California,34.1587,-117.8622,,
8,2014,8/12/2014 15:15,Washington,46.6752,-121.0489,,
4,2014,4/9/2014 9:00,Ohio,39.2341,-84.3118,,
8,2014,8/21/2014 21:30,New York,42.8147,-74.5965,,
12,2014,12/10/2014 0:00,Oregon,44.137,-123.5991,,
9,2014,9/3/2014 23:00,Georgia,32.4981,-84.9289,,
11,2014,11/21/2014 3:23,California,33.8256,-116.9762,,
8,2014,8/5/2014 6:00,Utah,40.8269,-111.9024,,
7,2014,7/19/2014 0:00,Colorado,38.9398,-105.0175,,
6,2014,6/20/2014 0:00,Minnesota,44.5248,-93.9077,,
4,2014,4/12/2014 12:00,West Virginia,38.163,-82.5052,,
6,2014,6/18/2014 9:00,Minnesota,44.1208,-94.0453,,
6,2014,6/27/2014 9:00,Minnesota,43.7638,-91.9607,,
6,2014,6/20/2014 9:00,Minnesota,44.9459,-93.0553,,
8,2014,8/18/2014 0:00,Kentucky,37.3344,-82.9591,,
2,2014,2/18/2014 9:00,Washington,47.1341,-122.0506,,
6,2014,6/19/2014 23:00,Minnesota,44.9398,-93.1219,,
11,2014,11/26/2014 9:00,Washington,48.5346,-121.7306,,
8,2014,8/14/2014 18:00,Wyoming,43.1888,-110.9541,,
5,2014,5/15/2014 9:00,New York,42.1633,-74.4086,,
3,2014,3/7/2014 0:00,Washington,47.2813,-122.3909,,
7,2014,7/15/2014 16:30,Colorado,38.5064,-106.0795,,
1,2014,1/12/2014 18:00,Washington,47.9459,-122.3039,,
10,2014,10/14/2014 0:00,Tennessee,34.9922,-85.3435,,
5,2014,5/13/2014 9:30,Pennsylvania,40.4301,-80.0017,,
12,2014,12/16/2014 9:00,California,37.8893,-122.4614,,
12,2014,12/12/2014 5:30,California,34.1516,-117.8864,,
7,2014,7/20/2014 0:00,Nevada,39.0369,-119.722,,
12,2014,12/15/2014 14:10,California,36.5763,-121.9112,,
2,2014,2/17/2014 9:00,Washington,47.2733,-122.2608,,
12,2014,12/10/2014 18:30,Washington,47.9796,-122.204,,
6,2014,6/15/2014 8:00,Maine,44.0765,-69.6188,,
3,2014,3/13/2014 0:00,Ohio,39.1396,-84.5284,,
10,2014,10/31/2014 23:00,California,34.1972,-118.9815,,
8,2014,8/11/2014 15:00,Nevada,39.5513,-119.9038,,
4,2014,4/12/2014 19:00,New York,43.4825,-73.7946,,
2,2014,2/18/2014 17:00,Oregon,45.6516,-121.5602,,
3,2014,3/5/2014 8:30,Washington,47.4067,-122.4372,,
3,2014,3/8/2014 0:00,Washington,47.3473,-122.3217,,
8,2014,8/6/2014 19:20,California,38.623,-119.7203,,
3,2014,3/4/2014 0:00,Washington,46.8332,-123.5888,,
8,2014,8/11/2014 23:00,Colorado,37.4282,-105.4449,,
6,2014,6/10/2014 0:00,Minnesota,44.885,-93.1627,,
12,2014,12/4/2014 0:00,California,33.0938,-117.1375,,
12,2014,12/12/2014 0:00,California,34.4499,-119.8538,,
3,2014,3/8/2014 0:00,Washington,46.6368,-121.3942,,
8,2014,8/10/2014 18:44,Colorado,38.5095,-105.9679,,
11,2014,11/29/2014 12:00,California,39.0718,-120.9641,,
12,2014,12/28/2014 14:30,Washington,47.9899,-122.3635,,
9,2014,9/26/2014 10:00,Washington,47.9918,-122.3657,,
4,2014,4/27/2014 0:00,Oregon,44.871,-122.6445,,
4,2014,4/4/2014 0:00,Kentucky,38.689,-85.2388,,
2,2014,2/28/2014 18:00,California,34.1559,-118.2235,,
3,2014,3/22/2014 10:45,Washington,48.2847,-121.8495,,
8,2014,8/1/2014 16:30,Colorado,38.4316,-106.1009,,
9,2014,9/27/2014 0:00,California,38.7763,-120.5737,,
8,2014,8/3/2014 0:00,California,34.0873,-116.9176,,
6,2014,6/5/2014 0:00,Georgia,34.224,-84.3896,,
6,2014,6/1/2014 0:00,Minnesota,44.8979,-93.1471,,
8,2014,8/6/2014 0:00,Nevada,38.4575,-118.6757,,
4,2014,4/30/2014 23:00,Kentucky,37.5457,-82.7778,,
12,2014,12/11/2014 0:00,California,34.1716,-118.993,,
3,2014,3/6/2014 0:00,Oregon,45.01,-123.9039,,
3,2014,3/5/2014 21:00,Oregon,44.4722,-123.4802,,
12,2014,12/22/2014 0:00,California,37.7837,-122.5103,,
2,2014,2/19/2014 9:00,Washington,47.5399,-121.8094,,
4,2014,4/7/2014 9:00,Alabama,33.4407,-86.7896,,
8,2014,8/21/2014 0:00,Montana,46.8875,-113.9251,,
3,2014,3/5/2014 0:00,Washington,46.775,-123.0886,,
11,2014,11/30/2014 0:00,California,34.0869,-119.0604,,
6,2014,6/18/2014 0:00,Minnesota,44.1547,-93.9816,,
8,2014,8/10/2014 0:00,New Mexico,35.2351,-106.6046,,
12,2014,12/12/2014 9:00,California,34.1542,-117.9058,,
2,2014,2/21/2014 0:00,Ohio,39.0963,-84.5607,,
12,2014,12/12/2014 2:00,California,34.0615,-118.9774,,
8,2014,8/4/2014 0:00,Idaho,43.7777,-115.5106,,
5,2014,5/1/2014 0:00,Maryland,39.37834704,-76.50083758,,
8,2014,8/10/2014 18:44,Colorado,38.4998,-105.9315,,
8,2014,8/12/2014 0:00,Washington,46.8734,-121.5163,,
5,2014,5/21/2014 0:00,Illinois,42.2261,-87.8107,,
2,2014,2/28/2014 0:00,California,34.1469,-117.8879,,
6,2014,6/19/2014 0:00,Minnesota,44.9817,-93.2659,,
3,2014,3/8/2014 0:00,Washington,47.9569,-122.2675,,
12,2014,12/12/2014 0:30,Washington,47.803,-122.3941,,
12,2014,12/3/2014 0:00,California,32.7862,-116.8526,,
8,2014,8/13/2014 19:00,Idaho,43.8807,-115.7367,,
3,2014,3/3/2014 0:00,Washington,47.4957,-121.7868,,
5,2014,5/15/2014 0:00,Maryland,38.6987,-77.0008,,
12,2014,12/6/2014 0:00,Ohio,38.4832,-82.4247,,
4,2014,4/8/2014 4:00,Pennsylvania,40.4381,-80.0176,,
3,2014,3/5/2014 9:00,Washington,47.2741,-122.2605,,
7,2014,7/20/2014 0:00,California,33.3124,-116.5799,,
6,2014,6/23/2014 0:00,Minnesota,44.594,-93.8473,,
12,2014,12/9/2014 17:15,Massachusetts,42.6469,-70.9368,,
11,2014,11/17/2014 2:00,Alabama,33.3747,-86.8019,,
12,2014,12/19/2014 15:00,California,37.8868,-122.6271,,
8,2014,8/21/2014 23:00,Washington,48.3729,-119.9688,,
12,2014,12/12/2014 9:00,California,34.1647,-117.8178,,
3,2014,3/4/2014 0:00,Kentucky,37.3486,-83.4771,,
9,2014,9/16/2014 0:00,Utah,37.1422,-113.5043,,
12,2014,12/12/2014 2:00,California,34.1965,-118.9801,,
12,2014,12/3/2014 11:30,California,34.5288,-120.1725,,
3,2014,3/6/2014 12:00,Washington,48.5191,-121.7073,,
6,2014,6/19/2014 9:00,Montana,48.2264,-114.3032,,
7,2014,7/23/2014 8:30,California,34.0401,-118.5968,,
2,2014,2/5/2014 9:00,Kentucky,38.1181,-83.5162,,
12,2014,12/11/2014 9:00,California,39.0163,-122.6411,,
12,2014,12/11/2014 9:00,California,38.8843,-122.6062,,
12,2014,12/3/2014 9:00,California,34.1542,-117.9057,,
5,2014,5/15/2014 23:00,Pennsylvania,40.3034,-79.8406,,
7,2014,7/12/2014 15:00,Colorado,38.8416,-104.8618,,
2,2014,2/14/2014 16:00,Oregon,45.7081,-121.5015,,
4,2014,4/30/2014 16:00,Maryland,39.3194,-76.6163,,
2,2014,2/27/2014 0:00,Utah,41.1272,-111.9381,,
6,2014,6/18/2014 9:00,Minnesota,44.524,-93.9072,,
8,2014,8/12/2014 15:00,Washington,46.9468,-121.3216,,
6,2014,6/29/2014 23:00,Iowa,41.9738,-91.6056,,
5,2014,5/16/2014 0:00,Virginia,37.9425,-79.5653,,
3,2014,3/5/2014 9:00,Washington,47.2586,-122.263,,
8,2014,8/3/2014 15:30,California,34.0548,-116.9765,,
12,2014,12/12/2014 9:00,California,34.1607,-117.8392,,
12,2014,12/12/2014 9:00,California,34.154,-117.8632,,
12,2014,12/19/2014 12:05,California,37.9184,-122.6696,,
12,2014,12/4/2014 1:00,California,33.8294,-116.9746,,
6,2014,6/1/2014 0:00,Minnesota,44.8533,-93.4707,,
7,2014,7/15/2014 15:00,Wyoming,44.4686,-109.8833,,
2,2014,2/19/2014 0:00,Washington,46.775,-123.0873,,
12,2014,12/11/2014 9:00,California,39.0182,-122.5716,,
3,2014,3/5/2014 9:00,Oregon,45.5829,-122.7686,,
11,2014,11/9/2014 0:00,Washington,47.2664,-122.4491,,
5,2014,5/27/2014 16:00,Colorado,39.632,-105.8961,,
8,2014,8/22/2014 21:30,Kentucky,37.5715,-82.6473,,
5,2014,5/1/2014 0:00,Maryland,39.2902,-76.6651,,
8,2014,8/3/2014 15:00,California,34.2437,-117.6561,,
4,2014,4/6/2014 18:30,Kentucky,38.6914,-85.2366,,
4,2014,4/30/2014 23:00,New York,40.949,-73.8992,,
8,2014,8/21/2014 23:00,Washington,47.7619,-120.0968,,
5,2015,5/23/2015 0:00,Oklahoma,34.5208,-95.2859,,
4,2015,4/11/2015 8:30,West Virginia,39.4396,-81.1495,,
7,2015,7/14/2015 0:00,Kentucky,37.4078,-82.4405,,
12,2015,12/11/2015 0:00,California,38.2897,-120.5983,,
2,2015,2/6/2015 7:00,Washington,45.713,-122.7251,,
5,2015,5/31/2015 18:00,Pennsylvania,40.7217,-80.3132,,
12,2015,12/8/2015 0:00,Washington,46.0472,-122.8382,,
3,2015,3/10/2015 0:00,Georgia,34.9053,-85.3786,,
7,2015,7/14/2015 2:00,Ohio,38.9643,-82.4948,,
2,2015,2/6/2015 9:00,Washington,47.9536,-122.2842,,
6,2015,6/19/2015 0:00,Colorado,38.7714,-104.8574,,
7,2015,7/12/2015 13:00,West Virginia,40.21,-80.5741,,
3,2015,3/5/2015 15:00,Virginia,36.9972,-82.556,,
7,2015,7/13/2015 0:00,West Virginia,38.5653,-80.4459,,
3,2015,3/16/2015 1:00,Washington,47.5631,-122.2132,,
3,2015,3/27/2015 8:30,Washington,47.3765,-122.3241,,
12,2015,12/8/2015 15:00,Washington,47.7471,-121.0968,,
8,2015,8/9/2015 15:00,Arizona,36.7014,-111.886,,
3,2015,3/7/2015 15:00,Virginia,36.9186,-82.7256,,
3,2015,3/6/2015 0:00,Kentucky,37.9176,-82.4895,,
8,2015,8/2/2015 13:50,Utah,39.9963,-111.3962,,
12,2015,12/9/2015 0:00,Washington,47.4895,-122.3635,,
12,2015,12/9/2015 0:00,Oregon,42.4149,-124.4205,,
8,2015,8/31/2015 8:30,South Carolina,32.85199035,-80.02022486,,
3,2015,3/11/2015 15:00,West Virginia,37.676,-82.2719,,
6,2015,6/27/2015 0:00,Pennsylvania,40.0707,-75.3278,,
2,2015,2/6/2015 0:00,California,40.8786,-124.077,,
10,2015,10/8/2015 0:00,Texas,30.6025,-103.911,,
12,2015,12/9/2015 15:00,Washington,45.942,-122.7759,,
12,2015,12/9/2015 0:00,Washington,46.647,-121.171,,
12,2015,12/7/2015 0:00,Oregon,45.5803,-122.875,,
7,2015,7/10/2015 0:00,Missouri,38.8999,-92.1242,,
2,2015,2/6/2015 0:00,Oregon,42.1397,-122.5846,,
3,2015,3/5/2015 9:00,West Virginia,37.7028,-81.2565,,
1,2015,1/5/2015 1:30,Washington,47.3012,-122.1737,,
2,2015,2/6/2015 0:00,Washington,48.3164,-118.7413,,
3,2015,3/9/2015 15:00,Kentucky,37.4774,-86.9225,,
6,2015,6/5/2015 12:00,Arizona,36.9346,-111.4876,,
4,2015,4/9/2015 0:00,California,33.4418,-117.6454,,
3,2015,3/4/2015 21:00,West Virginia,38.1935,-81.3669,,
9,2015,9/15/2015 0:00,Utah,40.4826,-111.646,,
12,2015,12/9/2015 0:00,Washington,47.5881,-120.6271,,
7,2015,7/18/2015 18:00,California,34.818,-118.8953,,
7,2015,7/8/2015 15:00,New Mexico,36.7069,-105.4304,,
6,2015,6/12/2015 16:50,California,35.1433,-118.4688,,
10,2015,10/21/2015 0:00,Utah,38.5624,-109.6312,,
3,2015,3/5/2015 23:00,West Virginia,39.838,-80.6061,,
12,2015,12/9/2015 0:00,Washington,45.7326,-122.6573,,
8,2015,8/29/2015 0:00,Oregon,45.2824,-122.3327,,
12,2015,12/21/2015 9:00,Oregon,44.1705,-124.0874,,
3,2015,3/4/2015 9:00,Kentucky,37.2573,-87.1772,,
7,2015,7/23/2015 0:00,California,34.3618,-117.8098,,
12,2015,12/18/2015 0:00,Oregon,44.6881,-124.0636,,
4,2015,4/14/2015 0:00,Kentucky,37.9951,-83.4667,,
9,2015,9/15/2015 15:30,Utah,40.4537,-111.662,,
7,2015,7/18/2015 23:00,Ohio,39.1252,-84.4639,,
1,2015,1/5/2015 9:40,Washington,47.3042,-123.1553,,
6,2015,6/16/2015 9:00,Arkansas,35.7131,-93.8001,,
12,2015,12/9/2015 9:00,Oregon,45.428,-123.8466,,
1,2015,1/5/2015 1:00,Washington,46.9445,-123.6483,,
7,2015,7/20/2015 0:00,California,35.0629,-118.6257,,
1,2015,1/5/2015 1:00,Washington,46.9959,-123.8975,,
5,2015,5/19/2015 0:00,Colorado,38.5514,-105.0973,,
11,2015,11/9/2015 0:00,North Carolina,35.7006,-82.8078,,
7,2015,7/7/2015 2:00,Colorado,37.8514,-107.7791,,
6,2015,6/3/2015 0:00,Idaho,45.7021,-114.6379,,
1,2015,1/5/2015 0:00,Washington,47.4294,-121.4248,,
12,2015,12/4/2015 0:00,North Carolina,35.5867,-82.5517,,
12,2015,12/9/2015 0:00,Oregon,45.8346,-123.011,,
12,2015,12/18/2015 9:00,Oregon,44.029,-124.1288,,
7,2015,7/24/2015 0:00,Washington,47.93,-120.5182,,
12,2015,12/7/2015 0:00,Washington,45.6062,-122.4161,,
3,2015,3/3/2015 23:00,West Virginia,37.4076,-81.7889,,
12,2015,12/7/2015 9:00,Oregon,45.5346,-122.741,,
12,2015,12/8/2015 0:00,Washington,47.5871,-121.9257,,
6,2015,6/2/2015 7:30,New Jersey,40.9213,-74.1772,,
10,2015,10/16/2015 0:00,California,34.5784,-118.5561,,
12,2015,12/7/2015 0:00,Oregon,45.4772,-122.5092,,
12,2015,12/7/2015 0:00,Oregon,44.3984,-122.3454,,
10,2015,10/15/2015 0:00,California,35.1792,-118.4825,,
4,2015,4/3/2015 9:00,Kentucky,37.6824,-82.7776,,
1,2015,1/18/2015 8:00,Washington,45.6,-122.4333,,
4,2015,4/20/2015 0:00,New Jersey,40.1205,-74.7969,,
5,2015,5/29/2015 0:00,Oklahoma,35.6601,-95.2882,,
1,2015,1/5/2015 0:00,Washington,47.8636,-121.6737,,
5,2015,5/10/2015 0:00,Arkansas,35.5008,-93.6821,,
3,2015,3/12/2015 11:50,West Virginia,38.3686,-81.6026,,
2,2015,2/9/2015 9:00,California,37.2524,-122.1367,,
2,2015,2/6/2015 1:00,Washington,47.6543,-122.9374,,
12,2015,12/7/2015 18:00,Washington,47.7339,-122.3746,,
4,2015,4/20/2015 0:00,Mississippi,30.4273,-88.8807,,
11,2015,11/8/2015 0:00,California,41.3842,-124.0682,,
3,2015,3/15/2015 9:00,Oregon,45.5271,-122.7048,,
11,2015,11/3/2015 19:00,California,33.8453,-116.8176,,
1,2015,1/5/2015 0:00,Washington,46.7517,-121.9412,,
3,2015,3/15/2015 20:00,Washington,47.5935,-122.2425,,
12,2015,12/29/2015 0:00,Arkansas,35.8736,-93.9131,,
7,2015,7/20/2015 23:00,California,34.0395,-118.5824,,
7,2015,7/27/2015 17:00,Massachusetts,42.3902,-72.7216,,
6,2015,6/18/2015 6:45,Oklahoma,34.4406,-97.128,,
4,2015,4/27/2015 0:00,Colorado,40.4802,-106.8393,,
6,2015,6/21/2015 9:00,Maryland,39.544,-77.7175,,
7,2015,7/4/2015 0:00,Colorado,38.8117,-104.8538,,
9,2015,9/15/2015 9:00,California,33.7474,-117.5833,,
7,2015,7/18/2015 15:20,California,34.1036,-116.9702,,
5,2015,5/28/2015 17:30,Washington,48.2452,-120.1105,,
4,2015,4/9/2015 0:00,California,33.4418,-117.6454,,
6,2015,6/16/2015 0:00,Wyoming,44.4944,-109.9919,,
1,2015,1/5/2015 5:56,Washington,46.9483,-123.762,,
7,2015,7/19/2015 0:00,California,33.0742,-116.9029,,
12,2015,12/8/2015 23:00,Washington,47.488,-122.3633,,
5,2015,5/20/2015 0:00,Wyoming,44.7184,-110.4966,,
12,2015,12/28/2015 18:00,Alabama,33.2334,-86.5292,,
3,2015,3/4/2015 0:00,West Virginia,37.657,-81.9237,,
12,2015,12/18/2015 0:00,Oregon,44.0434,-124.0743,,
3,2015,3/4/2015 0:00,West Virginia,37.6322,-82.0927,,
3,2015,3/16/2015 14:30,Washington,47.9427,-122.3085,,
9,2015,9/4/2015 0:00,Idaho,43.6091,-115.2605,,
12,2015,12/11/2015 0:00,California,38.2897,-120.5983,,
1,2015,1/5/2015 7:39,Washington,47.1831,-122.2507,,
12,2015,12/7/2015 9:00,Washington,46.749,-120.7902,,
10,2015,10/4/2015 23:00,California,33.5006,-117.7431,,
9,2015,9/9/2015 0:00,Pennsylvania,40.4747,-79.9908,,
3,2015,3/4/2015 0:00,West Virginia,37.8343,-82.4048,,
11,2015,11/16/2015 0:00,Oregon,45.5737,-122.1529,,
4,2015,4/3/2015 0:00,Kentucky,37.4264,-82.4939,,
7,2015,7/11/2015 2:00,Missouri,39.7281,-91.3708,,
7,2015,7/19/2015 0:00,California,33.712,-115.3871,,
12,2015,12/13/2015 19:45,California,34.8813,-118.8962,,
12,2015,12/9/2015 0:00,Washington,46.6437,-121.1875,,
7,2015,7/27/2015 0:00,Massachusetts,42.443,-72.801,,
7,2015,7/7/2015 0:00,West Virginia,38.384,-82.5201,,
10,2015,10/16/2015 0:00,California,34.6685,-118.4041,,
3,2015,3/6/2015 22:00,Washington,47.9896,-122.363,,
7,2015,7/13/2015 0:00,West Virginia,38.499,-80.7205,,
4,2015,4/14/2015 15:00,Kentucky,37.5761,-82.7592,,
7,2015,7/14/2015 0:00,West Virginia,38.4875,-81.3494,,
7,2015,7/14/2015 0:00,Tennessee,36.2032,-82.4673,,
3,2015,3/4/2015 21:00,Kentucky,36.8619,-83.1806,,
5,2015,5/19/2015 0:00,Colorado,38.2967,-105.2706,,
4,2015,4/10/2015 0:00,West Virginia,40.2278,-80.6534,,
2,2015,2/7/2015 7:00,Washington,47.9194,-122.3152,,
5,2015,5/13/2015 0:00,Colorado,38.9218,-104.8365,,
7,2015,7/1/2015 15:00,California,38.6987,-119.7712,,
3,2015,3/4/2015 0:00,West Virginia,38.395,-81.5871,,
2,2015,2/9/2015 9:00,Washington,48.0467,-119.9064,,
12,2015,12/21/2015 9:00,Oregon,44.1646,-124.0097,,
6,2015,6/16/2015 0:00,Pennsylvania,40.3316,-78.9261,,
7,2015,7/8/2015 18:00,Colorado,39.2233,-108.8895,,
8,2015,8/13/2015 23:00,Utah,40.0101,-111.6393,,
12,2015,12/13/2015 0:00,Washington,47.8146,-122.4974,,
6,2015,6/9/2015 0:00,Nevada,39.3108,-119.5756,,
3,2015,3/5/2015 5:00,Kentucky,37.1306,-82.834,,
3,2015,3/11/2015 15:00,West Virginia,37.6758,-82.2679,,
4,2015,4/14/2015 0:00,Kentucky,37.2859,-83.2128,,
4,2015,4/14/2015 0:00,Kentucky,36.6878,-84.2444,,
1,2015,1/5/2015 6:35,Washington,46.9838,-123.939,,
2,2015,2/7/2015 18:00,Washington,47.9196,-122.315,,
11,2015,11/13/2015 0:00,Washington,47.5328,-122.073,,
6,2015,6/24/2015 0:00,Wyoming,43.5009,-108.164,,
1,2015,1/5/2015 0:00,Washington,46.9797,-123.8719,,
4,2015,4/14/2015 0:00,Kentucky,37.8061,-84.3976,,
4,2015,4/9/2015 12:15,Indiana,39.88211093,-87.23175652,,
4,2015,4/17/2015 0:00,Maryland,39.4631,-79.009,,
12,2015,12/24/2015 15:00,Oregon,42.9646,-123.8241,,
3,2015,3/4/2015 0:00,West Virginia,38.2942,-81.6267,,
12,2015,12/14/2015 23:00,Washington,45.6028,-122.4371,,
6,2015,6/18/2015 0:00,Oklahoma,35.1087,-95.6457,,
3,2015,3/10/2015 15:00,West Virginia,37.7663,-80.4306,,
1,2015,1/5/2015 0:00,Washington,46.9785,-123.8655,,
3,2015,3/1/2015 4:30,California,34.1033,-119.0802,,
9,2015,9/28/2015 12:00,Kentucky,37.5513,-83.3614,,
4,2015,4/23/2015 0:00,Kentucky,37.1184,-82.8262,,
7,2015,7/19/2015 0:00,California,32.7738,-117.1282,,
3,2015,3/4/2015 0:00,West Virginia,37.6142,-81.8692,,
7,2015,7/13/2015 0:00,West Virginia,38.4807,-80.4138,,
1,2015,1/5/2015 0:00,Washington,46.6689,-123.7858,,
12,2015,12/2/2015 0:00,Oregon,45.5102,-122.7037,,
6,2015,6/15/2015 20:30,Pennsylvania,40.5606,-75.1735,,
12,2015,12/9/2015 0:00,Washington,47.5857,-120.682,,
11,2015,11/29/2015 0:00,North Carolina,35.2207,-82.3216,,
4,2015,4/3/2015 23:00,West Virginia,38.5063,-82.2986,,
12,2015,12/13/2015 17:46,California,37.4053,-122.2577,,
1,2015,1/4/2015 23:00,Washington,46.9785,-123.8671,,
1,2015,1/6/2015 9:00,Washington,46.9795,-123.8439,,
12,2015,12/15/2015 23:00,Washington,46.01,-122.8422,,
7,2015,7/21/2015 0:00,West Virginia,38.1838,-81.3139,,
5,2015,5/21/2015 0:00,Colorado,38.8327,-104.8466,,
7,2015,7/21/2015 18:00,California,37.6603,-119.8577,,
7,2015,7/19/2015 0:00,California,33.0681,-116.7469,,
11,2015,11/17/2015 0:00,Washington,46.2567,-122.889,,
9,2015,9/8/2015 11:45,Wisconsin,43.024,-88.0271,,
8,2015,8/30/2015 0:00,Utah,37.11344851,-111.3112067,,
7,2015,7/19/2015 0:00,California,33.098,-116.6468,,
12,2015,12/9/2015 0:00,Washington,47.7124,-122.1839,,
6,2015,6/4/2015 0:00,Nevada,39.3007,-119.6542,,
7,2015,7/19/2015 0:00,California,33.9805,-117.2564,,
5,2015,5/11/2015 0:00,Colorado,39.779,-105.2274,,
7,2015,7/19/2015 0:00,California,33.05,-116.836,,
9,2015,9/29/2015 0:00,Virginia,37.1873,-80.111,,
12,2015,12/8/2015 0:00,Washington,47.87110995,-122.3288059,,
3,2015,3/3/2015 22:00,Washington,47.9897,-122.3631,,
5,2015,5/26/2015 9:00,Kansas,39.9892,-95.3153,,
11,2015,11/17/2015 0:00,Washington,47.717,-121.225,,
11,2015,11/14/2015 0:00,Washington,47.1017,-122.6066,,
3,2015,3/4/2015 23:59,Virginia,37.4221,-82.0184,,
3,2015,3/5/2015 22:30,West Virginia,37.7219,-82.31,,
6,2015,6/29/2015 15:00,Washington,47.6358,-120.1688,,
5,2015,5/30/2015 15:00,Utah,40.2506,-111.6324,,
4,2015,4/14/2015 9:00,Kentucky,37.5986,-82.8875,,
3,2015,3/15/2015 0:00,Washington,47.9144,-122.32,,
9,2015,9/15/2015 9:00,California,33.7474,-117.5834,,
4,2015,4/10/2015 0:00,Ohio,39.9582,-80.7942,,
6,2015,6/10/2015 0:00,Alabama,33.2907,-87.5506,,
3,2015,3/24/2015 0:00,Oregon,44.0772,-122.7348,,
12,2015,12/9/2015 0:00,Washington,47.7124,-122.1839,,
4,2015,4/14/2015 23:00,Kentucky,37.4038,-82.4931,,
3,2015,3/4/2015 0:00,West Virginia,37.64,-81.8769,,
3,2015,3/4/2015 0:00,West Virginia,37.8356,-81.969,,
9,2015,9/1/2015 0:00,Ohio,40.09289035,-80.72112486,,
10,2015,10/11/2015 0:00,Colorado,38.7612,-104.8318,,
3,2015,3/10/2015 15:00,Ohio,39.1139,-84.4888,,
3,2015,3/16/2015 14:30,Washington,47.7166,-122.376,,
10,2015,10/10/2015 15:00,Washington,47.2671,-122.4471,,
1,2015,1/4/2015 23:00,Washington,46.978,-123.796,,
10,2015,10/2/2015 0:00,North Carolina,35.6542,-82.2454,,
7,2015,7/24/2015 0:00,Washington,47.9266,-120.5128,,
3,2015,3/14/2015 0:00,Ohio,39.1537,-84.2361,,
5,2015,5/19/2015 0:00,Colorado,38.5526,-105.0948,,
12,2015,12/27/2015 0:00,Oklahoma,36.0281,-94.9213,,
12,2015,12/7/2015 0:00,Oregon,45.5287,-122.7701,,
2,2015,2/10/2015 15:00,Washington,47.7518,-122.3813,,
11,2015,11/16/2015 0:00,Washington,46.2128,-122.9199,,
7,2015,7/21/2015 0:00,California,39.9213,-120.0177,,
4,2015,4/10/2015 0:00,West Virginia,38.4803,-81.9246,,
10,2015,10/16/2015 0:00,California,34.5587,-118.4938,,
6,2015,6/30/2015 0:00,Kentucky,38.9424,-84.8459,,
12,2015,12/17/2015 0:00,Oregon,46.0951,-123.0073,,
12,2015,12/28/2015 9:00,Texas,32.6791,-97.2405,,
3,2016,3/11/2016 0:00,California,39.4415,-123.8033,,
4,2016,4/22/2016 0:00,Wisconsin,43.8156,-91.2105,,
1,2016,1/21/2016 9:00,Washington,47.6024,-122.4998,,
12,2016,12/16/2016 0:00,California,33.968473,-116.950975,,
4,2016,4/26/2016 0:00,South Dakota,44.413,-103.8842,,
9,2016,9/26/2016 23:00,Minnesota,44.1476,-94.026,,
12,2016,12/6/2016 8:00,North Carolina,35.68457,-82.617208,,
12,2016,12/12/2016 0:00,California,39.367245,-121.108961,,
7,2016,7/20/2016 14:30,Colorado,38.0072,-108.044,,
10,2016,10/16/2016 0:00,California,38.0455,-120.3454,,
1,2016,1/6/2016 0:00,California,34.1941,-118.998,,
6,2016,6/2/2016 0:00,Kentucky,37.577,-82.4423,,
3,2016,3/7/2016 0:00,California,37.7552,-122.4375,,
11,2016,11/9/2016 0:00,Oregon,43.270395,-122.606856,,
11,2016,11/1/2016 12:00,Washington,47.290915,-122.409942,,
12,2016,12/1/2016 0:00,Ohio,40.325565,-80.60591,,
2,2016,2/16/2016 15:00,Oregon,43.433,-123.5684,,
12,2016,12/5/2016 0:00,California,40.00918,-121.246364,,
7,2016,7/20/2016 14:30,Colorado,38.0131,-108.0511,,
12,2016,12/15/2016 0:00,California,40.727305,-122.077642,,
8,2016,8/29/2016 0:00,New Mexico,35.5722,-105.785,,
3,2016,3/11/2016 23:00,California,38.5117,-122.9237,,
12,2016,12/20/2016 3:00,Oregon,45.415317,-122.790937,,
12,2016,12/16/2016 0:00,California,36.000259,-121.501461,,
7,2016,7/7/2016 0:00,West Virginia,37.8849,-80.3442,,
1,2016,1/7/2016 15:00,Washington,48.7583,-122.4967,,
12,2016,12/18/2016 12:00,Pennsylvania,40.684606,-78.808062,,
1,2016,1/28/2016 0:00,Washington,48.1136,-123.3754,,
1,2016,1/7/2016 5:55,California,37.6954,-119.7269,,
9,2016,9/1/2016 0:00,Arizona,33.7946,-110.5052,,
1,2016,1/23/2016 0:00,California,41.0321,-124.1109,,
8,2016,8/7/2016 19:00,Colorado,37.9958,-108.0314,,
3,2016,3/6/2016 0:00,California,38.376,-120.5597,,
